ID,Sticker,Latitud,Longitud,Nombre_comun
,023664,2.91406334,-75.2744804,Oití
,054253,2.91447821,-75.27214319,Noni
,024423,2.9149577,-75.27314667,Mamonsillo
,021933,2.91492991,-75.27326804,Samán
,021834,2.91436403,-75.2740955,Oití
,024762,2.91472432,-75.27445827,Pomarroso
,252280,2.9157774,-75.27373206,Almendro
,024538,2.91147534,-75.26984621,Samán
,031810,2.91152623,-75.26980363,Samán
,031861,2.91178774,-75.2697473,Payandé
,031806,2.91241223,-75.26943516,Guacimo
,031829,2.91334878,-75.27002625,Payande
,031806,2.91264595,-75.27047787,Samán
,031826,2.91195282,-75.2707766,Mango
,031839,2.91157378,-75.27070418,Leucaena
,051938,2.91193005,-75.27051777,Neem
,031808,2.91094494,-75.27039003,Vainillo
,031866,2.91112542,-75.27010202,Guacimo
,025619,2.91257931,-75.26923265,Guayacan trebol
,004329,2.91256291,-75.26846789,Guayacan trebol
,003975,2.91125467,-75.26871532,Payandé
,031947,2.91075844,-75.26995283,Guacimo
,029806,2.91072696,-75.26992399,Leucaena
,012638,2.91065363,-75.26981972,Neem
,021929,2.9106091,-75.26954111,Clavellino / Guacamaya
,004011,2.91040618,-75.26889771,Neem
,004197,2.91055853,-75.26872672,Leucaena
,029755,2.91066468,-75.26869956,Vainillo
,026592,2.91208709,-75.26836194,Samán
,007221,2.9106697,-75.26991192,Oití
,007215,2.9105294,-75.26955552,Almendro
,023639,2.90776594,-75.27039204,Mamonsillo
,023677,2.90823472,-75.2697245,Oití
,020678,2.90897807,-75.26990756,Samán
,063005,2.90908556,-75.26948579,Neem
,063002,2.90926235,-75.26938152,Neem
,064000,2.90950311,-75.26982207,Neem
,067018,2.90975223,-75.26978217,Guayacan trebol
,004186,2.9095905,-75.26962694,Samán
,004059,2.90954329,-75.26944522,Caucho sp.
,SC,2.90957208,-75.26929233,Guayacan trebol
,SC,2.90959787,-75.26928864,Guayacan trebol
,004232,2.91003015,-75.26953675,Pomarroso
,004957,2.91048186,-75.26937582,Oití
,004347,2.90943245,-75.26903518,Espina
,023950,2.9091465,-75.26890744,Oití
,066573,2.90898678,-75.26903752,Oití
,066573,2.90894492,-75.26906233,Guayacan trebol
,017706,2.90748299,-75.26865128,Oití
,025546,2.90750811,-75.26802097,Oití
,025546,2.90750342,-75.26805516,Oití
,004397,2.90782051,-75.2676354,Oití
,004382,2.90852067,-75.26858423,Oití
,005013,2.90883308,-75.26848968,Oití
,005227,2.9086305,-75.26730917,Oití
,004022,2.90920644,-75.26831266,Oití
,004056,2.9096933,-75.26816681,Oití
,011927,2.91027492,-75.26885781,Oití
,004014,2.90994711,-75.26784025,Oití
,004010,2.90989554,-75.26774403,Oití
,004010,2.90984063,-75.26772894,Oití
,004006,2.9098788,-75.26764914,Oití
,017732,2.90704066,-75.26866637,Payandé
,017732,2.90704903,-75.26872773,Payandé
,017694,2.90532827,-75.26700441,Neem
,017222,2.90518562,-75.26646428,Oití
,017689,2.9056986,-75.2668827,Sombrilla
,017282,2.90606928,-75.2652422,Oití
,018458,2.90624072,-75.26497733,Oití
,016190,2.90596246,-75.26472889,Oití
,016589,2.90567215,-75.26466787,Oití
,016200,2.90525292,-75.2643574,Guayacan trebol
,018476,2.90497433,-75.26561268,Mango
,009886,2.90407561,-75.26525393,Oití
,016170,2.90414023,-75.26529852,Oití
,009885,2.90462409,-75.26573539,Oití
,016175,2.90496663,-75.26595902,Oití
,009767,2.90385059,-75.26551411,Leucaena
,016180,2.9037709,-75.2655597,Neem
,039779,2.90367446,-75.26570454,Sombrilla
,009710,2.90462576,-75.26645489,Oití
,039752,2.90348896,-75.26592616,Neem
,005228,2.91774961,-75.27958799,Mango
,012039,2.91727079,-75.2796004,Cují
,016314,2.91647521,-75.27886648,Oití
,004931,2.91671629,-75.27959403,Caucho benjamin
,003368,2.91561366,-75.27808595,Oití
,008991,2.91527111,-75.27819794,Oití
,023011,2.91521118,-75.27844269,Payandé
,008941,2.91487633,-75.27813993,Oití
,008823,2.91470992,-75.27815837,Oití
,008736,2.91491015,-75.2777775,Oití
,008768,2.91520716,-75.27746804,Oití
,008980,2.91498114,-75.27709387,limoncillo
,008879,2.91492288,-75.27720753,Sombrilla
,066301,2.91476081,-75.27679682,Oití
,003224,2.91682043,-75.27802762,Oití
,008841,2.91454116,-75.27711902,Almendro
,018508,2.91404124,-75.27681492,Cují
,018522,2.91408611,-75.27726922,Almendro
,018509,2.91365081,-75.27741138,limoncillo
,069894,2.91369602,-75.27668718,Oití
,018860,2.91419225,-75.2762064,Pomarrosa
,005253,2.9134633,-75.27601227,Mamoncillo
,020823,2.91257998,-75.27691986,Oití
,022205,2.91311037,-75.2778459,Pomarrosa
,022237,2.91308961,-75.27813625,Palo de cruz
,018939,2.91198162,-75.2777832,Mamonsillo
,008596,2.91199669,-75.27788848,Mango
,023488,2.91227963,-75.27838267,Oití
,024491,2.9123178,-75.27842727,limoncillo
,024491,2.91225351,-75.27841385,limoncillo
,024567,2.91212694,-75.27848527,limoncillo
,024567,2.91210049,-75.27849164,limoncillo
,024521,2.91200573,-75.27852483,Chirlobirlo
,024564,2.91186476,-75.27859122,Guacimo
,023456,2.91173953,-75.27864922,Oití
,009944,2.91157947,-75.27826466,Pomarrosa
,023496,2.91150782,-75.27803265,Oití
,024562,2.91142745,-75.27777113,Oití
,024568,2.91134609,-75.27778085,Samán
,025366,2.91087831,-75.27706303,Neem
,025181,2.91114518,-75.27696311,Oití
,027530,2.91140502,-75.27695138,Pomarrosa
,008966,2.91142544,-75.27698558,Pomarrosa
,008971,2.91160325,-75.27742915,Pomarrosa
,018992,2.91146496,-75.2777604,Oití
,018553,2.91175393,-75.27677234,Guayacan trebol
,018510,2.91219291,-75.27675055,Guayacan trebol
,069377,2.91179846,-75.27599584,Samán
,029931,2.91183228,-75.27615443,Samán
,052140,2.9119766,-75.27532663,Neem
,052140,2.9119776,-75.27529914,Guayacan trebol
,010946,2.91172881,-75.27504299,limoncillo
,007089,2.91148873,-75.27530082,Acacia
,007287,2.91152456,-75.27574036,Samán
,007334,2.9116384,-75.27583256,Oití
,034385,2.91050831,-75.27562972,Guayacan trebol
,036889,2.91047918,-75.27556133,Guayacan amarillo
,021826,2.91152992,-75.2746544,Vainillo
,007326,2.91171609,-75.27436875,Samán
,034056,2.91263691,-75.27486596,Pomarrosa
,062175,2.91311406,-75.27601428,Samán
,024561,2.91248891,-75.27708884,Pomarrosa
,026488,2.90956103,-75.27456991,Oití
,021194,2.91232852,-75.27430102,limoncillo
,021194,2.91235664,-75.2743084,limoncillo
,021194,2.91236568,-75.27429733,limoncillo
,003266,2.91240754,-75.27376894,Oití
,025363,2.91174991,-75.27425878,Ocobo
,007178,2.91159889,-75.27371429,limoncillo
,052128,2.91143013,-75.27345009,Olivo
,052126,2.91141138,-75.27326804,limoncillo
,007101,2.9124427,-75.27231183,Carbonero
,007155,2.91153427,-75.27279664,Almendro
,007110,2.91118067,-75.27267594,Oití
,026486,2.9106774,-75.27231149,Pomarrosa
,026486,2.91068176,-75.27226154,Pomarrosa
,007219,2.91060474,-75.27269639,Samán
,007219,2.91055552,-75.272744,Guayacan trebol
,019854,2.90952521,-75.27209222,Palo de cruz
,019997,2.9098115,-75.27358454,Almendro
,020126,2.91063053,-75.27325295,Oití
,023666,2.90981217,-75.27394362,leucaena
,023716,2.91013965,-75.27439758,Ocobo
,025365,2.91086693,-75.27413372,Mango
,007197,2.91004288,-75.27154807,Mango
,007164,2.90999633,-75.27153835,Mango
,021633,2.90907183,-75.27099688,Pomarrosa
,004343,2.90937084,-75.27098212,Mamoncillo
,021673,2.90940265,-75.27098615,Samán
,005142,2.9107283,-75.27037729,Guayacan trebol
,007342,2.91078857,-75.27038131,Oití
,031828,2.91182357,-75.27086712,Oití
,021331,2.91267274,-75.2704668,Guayacan trebol
,065121,2.91319208,-75.27135495,Oití
,003423,2.91789192,-75.27956218,Vainillo
,012046,2.91741042,-75.27951524,leucaena
,062169,2.91305948,-75.27624965,limoncillo
,036737,2.9149356,-75.28558139,Vainillo
,036741,2.91446347,-75.28573394,Mamoncillo
,038695,2.89472702,-75.2791575,Samán
,038339,2.89550688,-75.2813673,Payandé
,038345,2.89563713,-75.28158423,Samán
,038360,2.89550018,-75.28207138,Oití
,038696,2.89473104,-75.28037589,Neem
,038325,2.8942666,-75.27929697,Samán
,038793,2.89723335,-75.27920913,Samán
,030616,2.89736127,-75.27933251,Samán
,031742,2.89860723,-75.27986024,Samán
,035345,2.90281391,-75.28028503,Maíz tostao
,068779,2.90074021,-75.28126337,Vainillo
,068779,2.90070471,-75.28133746,Almendro
,068781,2.90233642,-75.28262526,Guacimo
,027473,2.90373373,-75.2820915,Ocobo
,035341,2.90380907,-75.28192688,Oití
,035341,2.90373608,-75.28196678,Oití
,035384,2.90333024,-75.28132573,Payandé
,035384,2.90318358,-75.28129622,Payandé
,353447,2.90288054,-75.28080035,Payandé
,066292,2.90701187,-75.28230239,Samán
,066248,2.90701555,-75.28206903,Payandé
,036960,2.90927407,-75.28250724,Leucaena
,016948,2.90875205,-75.283041,Oití
,016948,2.90869915,-75.28301887,Oití
,016977,2.90825916,-75.28319322,Oití
,016977,2.90818985,-75.28319255,Oití
,069205,2.91307589,-75.28571483,Samán
,021325,2.91009679,-75.28397709,Guacimo
,062044,2.90970033,-75.28240699,Oití
,066271,2.90840415,-75.28139513,Samán
,066215,2.90819989,-75.28131265,Oití
,066272,2.90782118,-75.28124157,Oití
,023529,2.90781985,-75.28182864,Oití
,035383,2.9078165,-75.28212905,Oití
,036971,2.90800635,-75.28207205,Oití
,036972,2.90837502,-75.28227724,Guacimo
,022620,2.90806328,-75.28280798,Mango
,035365,2.90347155,-75.28047748,Guacimo
,038688,2.91023641,-75.28084461,Samán
,025433,2.9091696,-75.28469726,Olivo
,027603,2.91933207,-75.28602127,Neem
,025873,2.91835199,-75.28338332,Guayacan trebol
,030267,2.91584503,-75.28308593,Leucaena
,038543,2.91550718,-75.2828851,Oití
,031895,2.91461851,-75.28235234,Payandé
,038951,2.91436771,-75.2822065,Leucaena
,007955,2.91419493,-75.28211094,Guayacan trebol
,007956,2.91291081,-75.28141659,Neem
,007898,2.91257329,-75.28117586,Pomarrosa
,022980,2.91180851,-75.28027799,Oití
,016240,2.91223577,-75.28084394,Samán
,031879,2.91264193,-75.28113797,Samán
,016238,2.91282911,-75.28114434,Oití
,016209,2.91298347,-75.28127108,Oití
,016209,2.91304341,-75.28130226,Mango
,010825,2.914876,-75.2823728,Oití
,053179,2.91380183,-75.28065987,Oití
,022383,2.91449897,-75.28122447,Samán
,037224,2.91949715,-75.28374139,Payandé
,027820,2.91984773,-75.28324015,Leucaena
,027412,2.91973221,-75.28243784,Oití
,026216,2.91974024,-75.28230004,Oití
,025388,2.91967763,-75.28207038,Oití
,027829,2.91961267,-75.28164156,Oití
,027625,2.91943219,-75.2810451,Oití
,027623,2.9194486,-75.28080773,Oití
,036066,2.91935149,-75.28049793,Oití
,054428,2.91840858,-75.28162446,Cují
,054425,2.91857701,-75.28156042,Neem
,054425,2.91868382,-75.28158356,Cují
,023134,2.91883182,-75.28157014,Cují
,023134,2.91894935,-75.28158356,Oití
,054426,2.91944023,-75.28149873,Oití
,054426,2.91952662,-75.28150443,Oití
,007206,2.9198628,-75.28134082,Chirlobirlo
,007390,2.91844977,-75.28128583,Palo de cruz
,007398,2.91836639,-75.28082315,Oití
,030425,2.91767293,-75.28018847,Leucaena
,030422,2.91644842,-75.28103203,Leucaena
,030447,2.9161417,-75.2812171,Leucaena
,030447,2.91610018,-75.28139479,Payandé
,3751-150,2.91326038,-75.28040674,Leucaena
,030261,2.91111337,-75.27915314,Leucaena
,018334,2.91301863,-75.27983978,Pomarrosa
,018308,2.91325402,-75.27996987,Oití
,038566,2.91352525,-75.27985822,Guayacan trebol
,018353,2.91356107,-75.28007481,Oití
,064667,2.91381555,-75.28027732,Pomarrosa
,008828,2.91500558,-75.2806126,Oití
,008797,2.91508293,-75.2804929,Oití
,024594,2.91441927,-75.28011907,Pomarrosa
,024218,2.91382192,-75.27955044,Pomarrosa
,054235,2.91346564,-75.27938213,Pomarrosa
,065988,2.91314821,-75.27957994,Pomarrosa
,065988,2.9131683,-75.27958866,Pomarrosa
,024592,2.9154007,-75.28035946,Guayacan trebol
,024593,2.91553597,-75.28054722,Olivo
,024591,2.91589794,-75.28076313,Oití
,018556,2.91595754,-75.28073095,Oití
,024520,2.91619293,-75.28097402,Mamoncillo
,025508,2.91494029,-75.27952094,Guayacan trebol
,007979,2.91492891,-75.27970903,Mango
,008093,2.91441224,-75.27963258,Oití
,018294,2.91577472,-75.27998194,Pomarrosa
,018294,2.9157861,-75.27988169,Pomarrosa
,010676,2.91727816,-75.28025955,Oití
,018583,2.91539166,-75.2790663,Oití
,012221,2.91556243,-75.27932849,Samán
,018444,2.9142465,-75.27949512,Payandé
,011301,2.91485457,-75.27877796,Almendro
,018021,2.91388821,-75.27918633,Oití
,022452,2.91400675,-75.27844504,Acacia amarilla
,008887,2.91394045,-75.27847722,Almendro
,008775,2.91318705,-75.27852148,Oití
,008791,2.91316897,-75.27863413,Oití
,009910,2.91315759,-75.27867503,Oití
,004460,2.91341341,-75.27929898,Almendro
,011304,2.91400876,-75.27909245,Oití
,027507,2.90353651,-75.28223868,Ocobo
,026498,2.90703597,-75.28183334,Payandé
,025895,2.91861752,-75.28410818,Ceiba blanca
,025895,2.91866172,-75.28410785,Ceiba blanca
,029293,2.91869186,-75.28340176,Samán
,039153,2.90212647,-75.26571661,Guayacan trebol
,039170,2.90186563,-75.26558653,Samán
,006641,2.90326294,-75.26591845,Aliso
,006746,2.90324352,-75.26584033,limoncillo
,006632,2.90337846,-75.2655711,Oití
,006605,2.90343204,-75.2654162,Oití
,006747,2.90327533,-75.26507489,Sombrilla
,006640,2.90312766,-75.26546448,Oití
,006621/006635,2.90274125,-75.26558418,Carbonero
,039801,2.90235517,-75.2649723,Oití
,039155,2.90198784,-75.26504271,Oití
,039150,2.90190313,-75.26521403,Oití
,040357,2.90146348,-75.26468363,Oití
,005035,2.90100206,-75.2642072,Noni
,005035,2.90097192,-75.26429471,Oití
,035739,2.90073686,-75.26410595,Oití
,035741,2.90079981,-75.26387293,Oití
,035713,2.9002078,-75.26436478,Mango
,035714,2.90018871,-75.26435673,limoncillo
,043228,2.90019307,-75.26379012,Carbonero
,041550,2.8994266,-75.26369557,Sombrilla
,006722,2.90403375,-75.26502896,Oití
,006624,2.90375817,-75.26450727,Oití
,006644,2.90366676,-75.26451498,Noni
,039806,2.90261468,-75.26448548,Caimo
,036336,2.90278545,-75.26416965,Carbonero
,040326,2.90204276,-75.26417904,Diomate
,041594,2.90228184,-75.26386388,Oití
,040308,2.90202568,-75.26353195,Mango
,009815,2.90433712,-75.26451364,Oití
,006709,2.90442854,-75.26441809,Oití
,039834,2.90307107,-75.2636322,Maíz tostao
,036647,2.90383485,-75.26341058,Mango
,006665,2.90416803,-75.26344545,Oití
,006734,2.90435855,-75.26395574,Guayacan trebol
,006728,2.9046646,-75.2631437,Oití
,039249,2.904678,-75.26295662,Chirlobirlo
,009811,2.9051508,-75.26287179,Oití
,009810,2.90508081,-75.26290599,Oití
,009813,2.90505637,-75.2621372,Sombrilla
,016753,2.90541265,-75.26184652,Oití
,016774,2.90555864,-75.26182339,Mango
,006723,2.90512903,-75.26218012,Oití
,016772,2.90540595,-75.26219085,Neem
,016712,2.9060013,-75.26083399,Guacimo
,039149,2.90176216,-75.26622757,Oití
,069363,2.90181473,-75.2663419,Neem
,039197,2.90211308,-75.26637878,Oití
,006683,2.90234412,-75.26646495,Neem
,069304,2.90157431,-75.26623093,Neem
,035448,2.9002731,-75.26543029,Neem
,069344,2.90022287,-75.26549868,Payandé
,039152,2.90111791,-75.2659218,Neem
,069360,2.89889085,-75.26440602,Leucaena
,069360,2.8988798,-75.26438858,Samán
,069345,2.89869664,-75.26411902,Samán
,068190,2.89846894,-75.26374787,Payandé
,033646,2.89755112,-75.26347294,Ocobo
,033659,2.89766933,-75.26356447,Oití
,041070,2.89750826,-75.26383035,Oití
,000686,2.89830654,-75.26387092,Neem
,033735,2.89733716,-75.26451096,Oití
,033752,2.89706459,-75.26527338,Ocobo
,033640,2.89666344,-75.26481304,Ocobo
,033756,2.89664704,-75.26528243,Palo de cruz
,033756,2.89668286,-75.26527002,Palo de cruz
,033909,2.89627904,-75.26485495,Neem
,068754,2.89625091,-75.26535854,Oití
,033947,2.896933,-75.26545811,Oití
,068752,2.89700398,-75.26602171,Oití
,066694,2.8972146,-75.26617561,Oití
,068710,2.89737365,-75.26632179,Oití
,068710,2.89739475,-75.26634794,Oití
,033724,2.89764689,-75.26616286,Oití
,033759,2.89697184,-75.26557278,Oití
,033743,2.89787927,-75.26543699,Oití
,033717,2.89776944,-75.26532635,Oití
,033726,2.89856571,-75.2655654,Carbonero
,033722,2.89823991,-75.2658125,Neem
,033722,2.89823321,-75.26579037,Neem
,044888,2.89871706,-75.26659269,Oití
,068770,2.89828678,-75.26712108,Oití
,040704,2.89889888,-75.26633821,Sombrilla
,018743,2.8991594,-75.26607703,Oití
,033634,2.89803732,-75.26464507,Oití
,033648,2.89825933,-75.26483987,Oití
,033747,2.89892601,-75.26538268,Oití
,030733,2.89880613,-75.26551947,Oití
,033896,2.89931945,-75.26575919,Oití
,033896,2.89928664,-75.26578367,Oití
,033630,2.89856806,-75.26474666,Oití
,033918,2.89907133,-75.26518688,Bejuco
,068795,2.89856839,-75.2673883,Oití
,068795,2.89862933,-75.26743725,Mango
,044896,2.89892634,-75.26678111,Oití
,068768,2.89887411,-75.26762433,Oití
,068763,2.89936767,-75.26807427,Naranjo
,025475,2.89932448,-75.26810613,Leucaena
,026078,2.89986827,-75.2686144,Leucaena
,3945-120/050677,2.90004071,-75.26862312,Hobo
,050614,2.90022856,-75.26838105,Carbonero
,043204,2.90015958,-75.26823722,Oití
,044860,2.89946612,-75.26760355,Carbonero
,067402,2.90036953,-75.26827041,Guacimo
,050678,2.90043416,-75.26817955,Samán
,043230,2.90033303,-75.26844744,Oiti
,043218,2.90084401,-75.26892085,Samán
,038278,2.90060459,-75.26911765,Oití
,037341,2.90059522,-75.26920013,Oití
,028410,2.90043751,-75.26905462,Oití
,068791,2.90018938,-75.26876193,Leucaena
,043779,2.90136972,-75.26710935,Leucaena
,033891,2.90029017,-75.26625272,Oití
,033997,2.90043382,-75.26590604,Neem
,043251,2.90162655,-75.26640192,Mango
,038256,2.90093877,-75.26939057,Guacimo
,038219,2.90108376,-75.26952032,Neem
,038219,2.90110285,-75.2695391,Oití
,035820,2.90197479,-75.2689708,Oití
,035852,2.90239301,-75.26887659,Oití
,038212,2.90175345,-75.27009431,Oití
,035847,2.90298267,-75.26765149,Oití
,043096,2.90442351,-75.26764479,Oití
,033907,2.89756485,-75.26469871,Oití
,035870,2.90304562,-75.26951127,Coca
,003284,2.9100124,-75.26607536,Oití
,032293,2.90988115,-75.26619907,Payandé
,011997,2.90953023,-75.26579373,Neem
,063945; 012243,2.9096578,-75.26526969,Samán
,063947,2.90943547,-75.2651966,Oití
,004297,2.90851532,-75.26608039,Oití
,010968,2.90868307,-75.26495118,Samán
,012182,2.90845304,-75.26471984,Oití
,010916,2.90863553,-75.26428163,Oití
,010977,2.90870316,-75.26457265,Neem
,010977,2.9087698,-75.26461791,Maíz tostao
,011806,2.90865059,-75.26562039,Oití
,012112,2.90827189,-75.2654447,Oití
,029812,2.90824443,-75.26528511,Oití
,012131,2.90829633,-75.26519258,Oití
,012187,2.9085267,-75.26519191,Oití
,012132,2.90813594,-75.26524153,Oití
,069636,2.90792867,-75.26645623,Payandé
,012128,2.90719235,-75.26501622,Oití
,012170,2.90766314,-75.26452839,Neem
,010494,2.90816239,-75.26420183,Oití
,012110,2.90824878,-75.26407409,Oití
,012110,2.9082461,-75.26405599,Oití
,010496,2.90845404,-75.26400335,Guayacan trebol
,010930,2.90749103,-75.26423268,Oití
,010978,2.9074264,-75.2636151,Payandé
,038395,2.90726869,-75.26386019,Oití
,023294,2.90682335,-75.26381325,Palo de cruz
,039648,2.90619317,-75.26324663,Oití
,038399,2.90675504,-75.2633841,Oití
,018779,2.91155369,-75.26596103,Oití
,012797,2.91134073,-75.26584536,Oití
,012797,2.91129653,-75.26582658,Oití
,012763,2.91130892,-75.26573773,Oití
,062576,2.91114585,-75.26570957,Payandé
,012784,2.91100589,-75.26509669,Payandé
,018785,2.91220462,-75.26515972,Samán
,024394,2.91154833,-75.2642243,Oití
,024366,2.91118369,-75.26410561,Almendro
,018100,2.91241323,-75.26425347,Higueron colorado
,018620,2.91211757,-75.26365198,Samán
,063906,2.91152858,-75.26311688,Samán
,016457,2.91062115,-75.26459478,Mango
,016457,2.91066066,-75.26449319,Mango
,012218,2.91049759,-75.26519157,Guayacan trebol
,011983,2.91045071,-75.26538804,Oití
,016255,2.91067305,-75.26235983,Oití
,011047,2.91078355,-75.26274774,Oití
,016251,2.91024646,-75.26227802,Pomarrosa
,036567,2.90936013,-75.26188105,Pomarrosa
,035584,2.9083566,-75.26163865,Pomarrosa
,010017,2.9084825,-75.26079442,Oití
,036574,2.90868977,-75.26085176,Mango
,036573,2.90901959,-75.26057415,Guayacan trebol
,016379,2.90807567,-75.26029084,limoncillo
,016379,2.90804653,-75.26028212,Oití
,036667,2.90787811,-75.26024759,Pomarrosa
,039271,2.90771671,-75.26018221,Palo de cruz
,039272,2.90672122,-75.26003636,Samán
,039293,2.90662077,-75.26001424,Neem
,039368,2.9065625,-75.26001692,Guacimo
,039280,2.90717962,-75.2603019,Oití
,039279,2.90626416,-75.26024122,Oití
,016958,2.90618145,-75.26038304,Samán
,036671,2.90797622,-75.26057918,Oití
,035585,2.90746658,-75.26068211,Oití
,036669,2.90771805,-75.26076827,Oití
,039042,2.90792867,-75.26086181,Oití
,036670,2.90805424,-75.26129533,Caimo
,039195,2.90616169,-75.26156958,Oití
,039643,2.90649118,-75.26166346,Diomate
,017782,2.90701923,-75.26187167,Oití
,023161,2.90782788,-75.26176639,Oití
,023161,2.9077579,-75.26174426,Mango
,009818,2.90764874,-75.2626086,Almendro
,023246,2.90658192,-75.26231255,Oití
,036985,2.90581814,-75.26188407,Oití
,017536,2.90829733,-75.26262771,Oití
,016483,2.90950478,-75.26260827,Oití
,023532,2.90869446,-75.26315343,Oití
